1	2	3	7	11	12	8	9
-3.150000e-01	-1.500000e-02	0.000000e+00	1.406250e-02	0.000000e+00	1.000000e+03	0	5.625000e-03
-3.150000e-01	-1.125000e-02	0.000000e+00	1.406250e-02	0.000000e+00	1.000000e+03	0	5.625000e-03
-3.150000e-01	-7.500000e-03	0.000000e+00	1.406250e-02	0.000000e+00	1.000000e+03	0	5.625000e-03
-3.150000e-01	-3.750000e-03	0.000000e+00	1.406250e-02	0.000000e+00	1.000000e+03	0	5.625000e-03
-3.150000e-01	-3.469447e-18	0.000000e+00	1.406250e-02	0.000000e+00	1.000000e+03	0	5.625000e-03
-3.150000e-01	3.750000e-03	0.000000e+00	1.406250e-02	0.000000e+00	1.000000e+03	0	5.625000e-03
-3.150000e-01	7.500000e-03	0.000000e+00	1.406250e-02	0.000000e+00	1.000000e+03	0	5.625000e-03
-3.150000e-01	1.125000e-02	0.000000e+00	1.406250e-02	0.000000e+00	1.000000e+03	0	5.625000e-03
-3.150000e-01	1.500000e-02	0.000000e+00	1.406250e-02	0.000000e+00	1.000000e+03	0	5.625000e-03
-3.150000e-01	1.875000e-02	0.000000e+00	1.406250e-02	0.000000e+00	1.000000e+03	0	5.625000e-03
-3.150000e-01	2.250000e-02	0.000000e+00	1.406250e-02	0.000000e+00	1.000000e+03	0	5.625000e-03
-3.150000e-01	2.625000e-02	0.000000e+00	1.406250e-02	0.000000e+00	1.000000e+03	0	5.625000e-03
-3.150000e-01	3.000000e-02	0.000000e+00	1.406250e-02	0.000000e+00	1.000000e+03	0	5.625000e-03
-3.150000e-01	3.375000e-02	0.000000e+00	1.406250e-02	0.000000e+00	1.000000e+03	0	5.625000e-03
-3.150000e-01	3.750000e-02	0.000000e+00	1.406250e-02	0.000000e+00	1.000000e+03	0	5.625000e-03
-3.150000e-01	4.125000e-02	0.000000e+00	1.406250e-02	0.000000e+00	1.000000e+03	0	5.625000e-03
-3.150000e-01	4.500000e-02	0.000000e+00	1.406250e-02	0.000000e+00	1.000000e+03	0	5.625000e-03
-3.150000e-01	4.875000e-02	0.000000e+00	1.406250e-02	0.000000e+00	1.000000e+03	0	5.625000e-03
-3.150000e-01	5.250000e-02	0.000000e+00	1.406250e-02	0.000000e+00	1.000000e+03	0	5.625000e-03
-3.150000e-01	5.625000e-02	0.000000e+00	1.406250e-02	0.000000e+00	1.000000e+03	0	5.625000e-03
-3.150000e-01	6.000000e-02	0.000000e+00	1.406250e-02	0.000000e+00	1.000000e+03	0	5.625000e-03
